y,m,d,Rainfall,Snowfall,SNO,SNOmlt,Tsnow,EXC,ET_soil,INF,REC,SMF,SMS,GW,SRUN,INT,BAS,RUNOFF,Qobs
1992,11,2,0.000,0.000,0.000,0.000,5.200,-4.124,0.660,0.000,0.000,0.000,239.122,6.626,0.000,0.000,1.460,1.460,0.70
1992,11,3,16.220,0.000,0.000,0.000,5.200,12.096,0.160,12.096,2.879,8.680,247.642,12.543,0.000,0.537,2.763,3.300,1.37
1992,11,4,8.300,0.000,0.000,0.000,7.100,4.176,0.160,4.176,1.028,2.956,250.438,12.701,0.000,0.192,2.798,2.990,3.37
1992,11,5,0.110,0.000,0.000,0.000,8.100,-4.014,0.550,0.000,0.000,0.000,249.888,10.408,0.000,0.000,2.293,2.293,2.03
1992,11,6,0.000,0.000,0.000,0.000,5.900,-4.124,0.770,0.000,0.000,0.000,249.118,8.529,0.000,0.000,1.879,1.879,1.29
1992,11,7,0.000,0.000,0.000,0.000,6.400,-4.124,0.730,0.000,0.000,0.000,248.388,6.989,0.000,0.000,1.540,1.540,0.96
1992,11,8,0.010,0.000,0.000,0.000,5.300,-4.114,0.490,0.000,0.000,0.000,247.898,5.727,0.000,0.000,1.262,1.262,0.76
1992,11,9,0.000,0.000,0.000,0.000,5.000,-4.124,0.670,0.000,0.000,0.000,247.228,4.693,0.000,0.000,1.034,1.034,0.68
1992,11,10,8.350,0.000,0.000,0.000,4.300,4.226,0.260,4.226,1.038,2.994,249.961,6.299,0.000,0.194,1.388,1.582,0.74
1992,11,11,11.990,0.000,0.000,0.000,4.800,7.866,0.610,7.866,1.953,5.548,254.899,9.708,0.000,0.365,2.139,2.504,1.05
1992,11,12,9.580,0.000,0.000,0.000,1.700,5.456,0.800,5.456,1.380,3.818,257.917,11.084,0.000,0.258,2.442,2.700,1.53
1992,11,13,14.070,0.000,0.000,0.000,-0.400,9.946,0.310,9.946,2.544,6.926,264.533,14.758,0.000,0.476,3.251,3.727,2.56
1992,11,14,2.040,0.000,0.000,0.000,-0.700,-2.084,0.340,0.000,0.000,0.000,264.193,12.094,0.000,0.000,2.664,2.664,2.13
1992,11,15,5.830,0.000,0.000,0.000,4.100,1.706,0.000,1.706,0.446,1.176,265.368,10.874,0.000,0.084,2.396,2.479,2.97
1992,11,16,11.540,0.000,0.000,0.000,2.700,7.416,0.000,7.416,1.949,5.102,270.470,13.091,0.000,0.365,2.884,3.249,6.48
1992,11,17,7.740,0.000,0.000,0.000,-0.200,3.616,0.140,3.616,0.968,2.467,272.797,12.749,0.000,0.181,2.809,2.990,2.89
1992,11,18,3.000,0.000,0.000,0.000,-1.800,-1.124,0.410,0.000,0.000,0.000,272.387,10.447,0.000,0.000,2.302,2.302,1.61
1992,11,19,19.280,0.000,0.000,0.000,2.100,15.156,0.000,15.156,4.083,10.307,282.694,17.007,0.000,0.766,3.747,4.513,3.96
1992,11,20,3.850,0.000,0.000,0.000,0.500,-0.274,0.060,0.000,0.000,0.000,282.634,13.937,0.000,0.000,3.070,3.070,2.46
1992,11,21,19.870,0.000,0.000,0.000,2.100,15.746,0.110,15.746,4.393,10.527,293.051,20.047,0.000,0.826,4.417,5.242,7.75
1992,11,22,34.730,0.000,0.000,0.000,6.200,30.606,0.000,30.606,8.836,20.106,313.157,32.904,0.000,1.664,7.249,8.913,20.08
1992,11,23,0.190,0.000,0.000,0.000,5.600,-3.934,0.240,0.000,0.000,0.000,312.917,26.964,0.000,0.000,5.941,5.941,10.61
1992,11,24,0.000,0.000,0.000,0.000,2.900,-4.124,0.210,0.000,0.000,0.000,312.707,22.096,0.000,0.000,4.868,4.868,3.77
1992,11,25,0.150,0.000,0.000,0.000,3.200,-3.974,0.150,0.000,0.000,0.000,312.557,18.106,0.000,0.000,3.989,3.989,2.27
1992,11,26,23.610,0.000,0.000,0.000,5.600,19.486,0.060,19.486,5.977,12.379,324.877,24.982,0.000,1.130,5.504,6.634,2.65
1992,11,27,0.930,0.000,0.000,0.000,3.200,-3.194,0.480,0.000,0.000,0.000,324.397,20.472,0.000,0.000,4.510,4.510,2.56
1992,11,28,11.010,0.000,0.000,0.000,3.200,6.886,0.110,6.886,2.187,4.285,328.571,20.287,0.000,0.414,4.469,4.884,1.84
1992,11,29,13.390,0.000,0.000,0.000,4.800,9.266,0.000,9.266,2.978,5.723,334.294,21.314,0.000,0.565,4.696,5.261,14.75
1992,11,30,0.000,0.000,0.000,0.000,2.400,-4.124,0.410,0.000,0.000,0.000,333.884,17.466,0.000,0.000,3.848,3.848,7.23
1992,12,1,0.000,0.000,0.000,0.000,2.800,-4.124,0.200,0.000,0.000,0.000,333.684,14.312,0.000,0.000,3.153,3.153,3.45
1992,12,2,0.480,0.000,0.000,0.000,4.600,-3.644,0.540,0.000,0.000,0.000,333.144,11.728,0.000,0.000,2.584,2.584,2.51
1992,12,3,17.880,0.000,0.000,0.000,3.900,13.756,0.080,13.756,4.479,8.427,341.491,16.516,0.000,0.850,3.639,4.489,2.46
1992,12,4,3.850,0.000,0.000,0.000,1.800,-0.274,0.790,0.000,0.000,0.000,340.701,13.534,0.000,0.000,2.982,2.982,2.31
1992,12,5,26.550,0.000,0.000,0.000,0.700,22.426,0.000,22.426,7.456,13.552,354.253,22.196,0.000,1.417,4.890,6.308,7.27
1992,12,6,3.070,0.000,0.000,0.000,-2.900,-1.054,0.140,0.000,0.000,0.000,354.113,18.189,0.000,0.000,4.007,4.007,5.79
1992,12,7,0.000,6.010,5.800,0.000,-3.036,-4.124,0.000,0.000,0.000,0.000,354.113,14.905,0.000,0.000,3.284,3.284,3.35
1992,12,8,8.820,0.000,5.770,0.000,-1.704,4.696,0.000,4.696,1.619,2.769,356.882,14.483,0.000,0.309,3.191,3.499,5.46
1992,12,9,3.210,0.000,5.680,0.000,-1.339,-0.914,0.000,0.000,0.000,0.000,356.882,11.868,0.000,0.000,2.615,2.615,4.27
1992,12,10,0.820,0.000,5.590,0.000,-1.458,-3.304,0.000,0.000,0.000,0.000,356.882,9.726,0.000,0.000,2.143,2.143,2.90
1992,12,11,0.100,0.000,5.480,0.000,-2.112,-4.024,0.000,0.000,0.000,0.000,356.882,7.970,0.000,0.000,1.756,1.756,2.29
1992,12,12,19.920,0.000,5.460,0.000,-1.426,15.796,0.000,15.796,5.484,9.266,366.148,14.124,0.000,1.046,3.112,4.158,5.29
1992,12,13,1.070,0.000,5.260,0.000,-1.550,-3.054,0.000,0.000,0.000,0.000,366.148,11.574,0.000,0.000,2.550,2.550,4.76
1992,12,14,0.000,0.000,5.210,0.000,-3.115,-4.124,0.000,0.000,0.000,0.000,366.148,9.485,0.000,0.000,2.090,2.090,2.86
1992,12,15,0.000,0.000,5.170,0.000,-3.880,-4.124,0.000,0.000,0.000,0.000,366.148,7.772,0.000,0.000,1.712,1.712,2.25
1992,12,16,0.000,0.000,5.120,0.000,-3.980,-4.124,0.000,0.000,0.000,0.000,366.148,6.369,0.000,0.000,1.403,1.403,2.01
1992,12,17,0.000,0.000,5.070,0.000,-4.352,-4.124,0.000,0.000,0.000,0.000,366.148,5.219,0.000,0.000,1.150,1.150,1.78
1992,12,18,0.000,0.000,5.030,0.000,-4.782,-4.124,0.000,0.000,0.000,0.000,366.148,4.277,0.000,0.000,0.942,0.942,1.59
1992,12,19,0.000,0.180,5.160,0.000,-4.473,-4.124,0.000,0.000,0.000,0.000,366.148,3.505,0.000,0.000,0.772,0.772,1.43
1992,12,20,0.000,0.000,3.374,1.666,-2.262,-2.458,0.000,0.000,0.000,0.000,366.148,2.872,0.000,0.000,0.633,0.633,1.29
1992,12,21,0.000,0.000,0.664,2.660,-1.599,-1.464,0.000,0.000,0.000,0.000,366.148,2.353,0.000,0.000,0.519,0.519,1.24
1992,12,22,0.000,0.000,0.000,1.156,-1.700,-2.968,0.000,0.000,0.000,0.000,366.148,1.929,0.000,0.000,0.425,0.425,1.21
1992,12,23,0.000,0.000,0.000,0.000,-1.900,-4.124,0.050,0.000,0.000,0.000,366.098,1.580,0.000,0.000,0.348,0.348,1.09
1992,12,24,0.000,0.000,0.000,0.000,-1.100,-4.124,0.060,0.000,0.000,0.000,366.038,1.295,0.000,0.000,0.285,0.285,1.00
1992,12,25,0.000,0.000,0.000,0.000,-3.200,-4.124,0.070,0.000,0.000,0.000,365.968,1.061,0.000,0.000,0.234,0.234,0.94
1992,12,26,0.000,0.000,0.000,0.000,-4.600,-4.124,0.080,0.000,0.000,0.000,365.888,0.870,0.000,0.000,0.192,0.192,0.86
1992,12,27,0.000,0.000,0.000,0.000,-5.600,-4.124,0.080,0.000,0.000,0.000,365.808,0.713,0.000,0.000,0.157,0.157,0.79
1992,12,28,0.000,0.000,0.000,0.000,-7.200,-4.124,0.140,0.000,0.000,0.000,365.668,0.584,0.000,0.000,0.129,0.129,0.76
1992,12,29,0.000,0.000,0.000,0.000,-7.400,-4.124,0.100,0.000,0.000,0.000,365.568,0.479,0.000,0.000,0.105,0.105,0.70
1992,12,30,0.000,0.000,0.000,0.000,-7.200,-4.124,0.070,0.000,0.000,0.000,365.498,0.392,0.000,0.000,0.086,0.086,0.67
1992,12,31,0.000,0.000,0.000,0.000,-6.500,-4.124,0.090,0.000,0.000,0.000,365.408,0.321,0.000,0.000,0.071,0.071,0.65
1993,1,1,0.000,0.000,0.000,0.000,-7.000,-4.124,0.100,0.000,0.000,0.000,365.308,0.263,0.000,0.000,0.058,0.058,0.60
1993,1,2,0.000,0.030,0.000,0.000,-10.600,-4.124,0.080,0.000,0.000,0.000,365.228,0.216,0.000,0.000,0.048,0.048,0.56
1993,1,3,0.000,0.000,0.000,0.000,-11.700,-4.124,0.080,0.000,0.000,0.000,365.148,0.177,0.000,0.000,0.039,0.039,0.55
1993,1,4,0.000,0.000,0.000,0.000,-11.500,-4.124,0.080,0.000,0.000,0.000,365.068,0.145,0.000,0.000,0.032,0.032,0.53
1993,1,5,0.000,0.000,0.000,0.000,-10.100,-4.124,0.080,0.000,0.000,0.000,364.988,0.119,0.000,0.000,0.026,0.026,0.52
1993,1,6,0.000,0.000,0.000,0.000,-3.700,-4.124,0.130,0.000,0.000,0.000,364.858,0.097,0.000,0.000,0.021,0.021,0.52
1993,1,7,11.960,0.000,0.000,0.000,1.300,7.836,0.000,7.836,2.777,4.529,369.387,3.791,0.000,0.530,0.835,1.366,0.72
1993,1,8,6.840,0.000,0.000,0.000,3.500,2.716,0.000,2.716,0.973,1.556,370.943,4.382,0.000,0.186,0.965,1.152,1.08
1993,1,9,0.010,0.000,0.000,0.000,1.100,-4.114,0.000,0.000,0.000,0.000,370.943,3.591,0.000,0.000,0.791,0.791,1.18
1993,1,10,0.000,0.000,0.000,0.000,-0.200,-4.124,0.050,0.000,0.000,0.000,370.893,2.942,0.000,0.000,0.648,0.648,0.83
1993,1,11,0.410,0.000,0.000,0.000,2.600,-3.714,0.160,0.000,0.000,0.000,370.733,2.411,0.000,0.000,0.531,0.531,0.80
1993,1,12,11.110,0.000,0.000,0.000,4.800,6.986,0.000,6.986,2.512,3.993,374.726,5.248,0.000,0.480,1.156,1.637,1.19
1993,1,13,0.020,0.000,0.000,0.000,2.500,-4.104,0.000,0.000,0.000,0.000,374.726,4.301,0.000,0.000,0.947,0.947,1.19
1993,1,14,10.010,0.000,0.000,0.000,2.300,5.886,0.000,5.886,2.138,3.339,378.065,6.260,0.000,0.409,1.379,1.788,2.60
1993,1,15,0.000,0.000,0.000,0.000,0.300,-4.124,0.080,0.000,0.000,0.000,377.985,5.130,0.000,0.000,1.130,1.130,2.12
1993,1,16,0.000,0.000,0.000,0.000,0.800,-4.124,0.050,0.000,0.000,0.000,377.935,4.204,0.000,0.000,0.926,0.926,1.36
1993,1,17,0.000,0.000,0.000,0.000,0.600,-4.124,0.000,0.000,0.000,0.000,377.935,3.445,0.000,0.000,0.759,0.759,1.06
1993,1,18,0.000,0.000,0.000,0.000,1.400,-4.124,0.090,0.000,0.000,0.000,377.845,2.823,0.000,0.000,0.622,0.622,0.93
1993,1,19,0.260,0.000,0.000,0.000,1.900,-3.864,0.060,0.000,0.000,0.000,377.785,2.313,0.000,0.000,0.510,0.510,0.85
1993,1,20,0.000,0.000,0.000,0.000,1.600,-4.124,0.160,0.000,0.000,0.000,377.625,1.896,0.000,0.000,0.418,0.418,0.79
1993,1,21,0.000,0.000,0.000,0.000,1.200,-4.124,0.150,0.000,0.000,0.000,377.475,1.553,0.000,0.000,0.342,0.342,0.74
1993,1,22,0.610,0.000,0.000,0.000,2.300,-3.514,0.060,0.000,0.000,0.000,377.415,1.273,0.000,0.000,0.280,0.280,0.69
1993,1,23,4.970,0.000,0.000,0.000,3.700,0.846,0.000,0.846,0.309,0.477,377.892,1.434,0.000,0.059,0.316,0.375,0.67
1993,1,24,0.860,0.000,0.000,0.000,5.200,-3.264,0.380,0.000,0.000,0.000,377.512,1.175,0.000,0.000,0.259,0.259,0.66
1993,1,25,16.820,0.000,0.000,0.000,1.800,12.696,0.750,12.696,4.643,7.163,383.926,6.833,0.000,0.889,1.506,2.395,0.75
1993,1,26,0.000,2.790,2.340,0.000,-0.559,-4.124,0.000,0.000,0.000,0.000,383.926,5.600,0.000,0.000,1.234,1.234,0.75
1993,1,27,16.240,0.000,2.290,0.000,-0.850,12.116,0.000,12.116,4.501,6.752,390.678,10.122,0.000,0.863,2.230,3.093,0.90
1993,1,28,12.070,0.000,2.290,0.000,0.035,7.946,0.000,7.946,2.999,4.371,395.049,11.876,0.000,0.576,2.616,3.192,2.66
1993,1,29,3.080,0.000,0.000,3.652,3.000,2.608,0.000,2.608,0.995,1.422,396.471,10.897,0.000,0.191,2.401,2.592,2.49
1993,1,30,0.300,0.000,0.000,0.000,1.700,-3.824,0.150,0.000,0.000,0.000,396.321,8.930,0.000,0.000,1.967,1.967,1.76
1993,1,31,0.000,0.000,0.000,0.000,-0.800,-4.124,0.250,0.000,0.000,0.000,396.071,7.318,0.000,0.000,1.612,1.612,1.35
1993,2,1,0.000,0.000,0.000,0.000,-1.700,-4.124,0.180,0.000,0.000,0.000,395.891,5.997,0.000,0.000,1.321,1.321,1.16
1993,2,2,0.000,0.000,0.000,0.000,-2.500,-4.124,0.160,0.000,0.000,0.000,395.731,4.914,0.000,0.000,1.083,1.083,1.05
1993,2,3,0.000,0.000,0.000,0.000,-1.700,-4.124,0.080,0.000,0.000,0.000,395.651,4.027,0.000,0.000,0.887,0.887,1.01
1993,2,4,0.000,0.000,0.000,0.000,-0.700,-4.124,0.080,0.000,0.000,0.000,395.571,3.300,0.000,0.000,0.727,0.727,0.97
1993,2,5,0.000,0.000,0.000,0.000,-0.400,-4.124,0.150,0.000,0.000,0.000,395.421,2.704,0.000,0.000,0.596,0.596,0.94
1993,2,6,0.020,0.000,0.000,0.000,0.500,-4.104,0.140,0.000,0.000,0.000,395.281,2.216,0.000,0.000,0.488,0.488,0.89
1993,2,7,0.040,0.000,0.000,0.000,2.800,-4.084,0.200,0.000,0.000,0.000,395.081,1.816,0.000,0.000,0.400,0.400,0.83
1993,2,8,0.000,0.000,0.000,0.000,1.000,-4.124,0.190,0.000,0.000,0.000,394.891,1.488,0.000,0.000,0.328,0.328,0.80
1993,2,9,0.000,0.000,0.000,0.000,0.600,-4.124,0.230,0.000,0.000,0.000,394.661,1.219,0.000,0.000,0.269,0.269,0.80
1993,2,10,0.000,0.000,0.000,0.000,-0.500,-4.124,0.200,0.000,0.000,0.000,394.461,0.999,0.000,0.000,0.220,0.220,0.79
1993,2,11,0.000,0.000,0.000,0.000,0.100,-4.124,0.180,0.000,0.000,0.000,394.281,0.819,0.000,0.000,0.180,0.180,0.77
1993,2,12,0.000,0.000,0.000,0.000,-0.100,-4.124,0.260,0.000,0.000,0.000,394.021,0.671,0.000,0.000,0.148,0.148,0.74
1993,2,13,0.000,0.000,0.000,0.000,-0.100,-4.124,0.250,0.000,0.000,0.000,393.771,0.550,0.000,0.000,0.121,0.121,0.71
1993,2,14,0.000,0.000,0.000,0.000,-0.100,-4.124,0.210,0.000,0.000,0.000,393.561,0.451,0.000,0.000,0.099,0.099,0.67
1993,2,15,0.000,0.000,0.000,0.000,-1.000,-4.124,0.180,0.000,0.000,0.000,393.381,0.369,0.000,0.000,0.081,0.081,0.67
1993,2,16,2.310,0.000,0.000,0.000,-1.800,-1.814,0.100,0.000,0.000,0.000,393.281,0.303,0.000,0.000,0.067,0.067,0.68
1993,2,17,8.200,0.000,0.000,0.000,-1.000,4.076,0.060,4.076,1.548,2.230,395.451,2.076,0.000,0.297,0.457,0.755,0.78
1993,2,18,0.800,0.000,0.000,0.000,0.200,-3.324,0.180,0.000,0.000,0.000,395.271,1.701,0.000,0.000,0.375,0.375,0.82
1993,2,19,12.540,0.000,0.000,0.000,-1.200,8.416,0.300,8.416,3.211,4.587,399.559,5.153,0.000,0.617,1.135,1.752,0.76
1993,2,20,8.390,0.000,0.000,0.000,-1.500,4.266,0.190,4.266,1.644,2.306,401.675,6.112,0.000,0.316,1.347,1.663,0.73
1993,2,21,23.230,0.000,0.000,0.000,-2.000,19.106,0.190,19.106,7.399,10.283,411.768,13.435,0.000,1.424,2.960,4.384,0.71
1993,2,22,0.000,5.030,4.900,0.000,-3.860,-4.124,0.000,0.000,0.000,0.000,411.768,11.010,0.000,0.000,2.426,2.426,0.75
1993,2,23,0.000,1.880,6.730,0.000,-6.555,-4.124,0.000,0.000,0.000,0.000,411.768,9.022,0.000,0.000,1.988,1.988,0.70
1993,2,24,0.000,0.380,7.060,0.000,-8.072,-4.124,0.000,0.000,0.000,0.000,411.768,7.393,0.000,0.000,1.629,1.629,0.70
1993,2,25,0.000,0.010,6.970,0.000,-8.130,-4.124,0.000,0.000,0.000,0.000,411.768,6.058,0.000,0.000,1.335,1.335,0.70
1993,2,26,0.000,0.000,6.870,0.000,-7.890,-4.124,0.000,0.000,0.000,0.000,411.768,4.965,0.000,0.000,1.094,1.094,0.71
1993,2,27,0.000,0.000,6.720,0.000,-6.806,-4.124,0.000,0.000,0.000,0.000,411.768,4.068,0.000,0.000,0.896,0.896,0.66
1993,2,28,0.000,0.140,6.710,0.000,-5.487,-4.124,0.000,0.000,0.000,0.000,411.768,3.334,0.000,0.000,0.734,0.734,0.61
1993,3,1,0.140,0.000,6.610,0.000,-3.951,-3.984,0.000,0.000,0.000,0.000,411.768,2.732,0.000,0.000,0.602,0.602,0.60
1993,3,2,0.030,0.000,1.402,5.108,-1.795,1.014,0.000,1.014,0.402,0.535,412.302,2.677,0.000,0.077,0.590,0.667,0.62
1993,3,3,6.490,0.000,1.262,0.000,-1.117,2.366,0.000,2.366,0.938,1.246,413.549,3.215,0.000,0.181,0.708,0.889,0.65
1993,3,4,0.000,3.830,4.752,0.000,-2.516,-4.124,0.000,0.000,0.000,0.000,413.549,2.635,0.000,0.000,0.580,0.580,0.64
1993,3,5,0.000,0.140,4.692,0.000,-4.414,-4.124,0.000,0.000,0.000,0.000,413.549,2.159,0.000,0.000,0.476,0.476,0.62
1993,3,6,0.000,7.940,12.572,0.000,-4.045,-4.124,0.000,0.000,0.000,0.000,413.549,1.769,0.000,0.000,0.390,0.390,0.59
1993,3,7,9.260,0.000,12.572,0.000,-2.346,5.136,0.000,5.136,2.043,2.699,416.248,3.661,0.000,0.394,0.807,1.201,0.94
1993,3,8,0.000,0.000,12.252,0.000,-2.461,-4.124,0.000,0.000,0.000,0.000,416.248,3.000,0.000,0.000,0.661,0.661,0.90
1993,3,9,0.000,0.000,12.112,0.000,-3.159,-4.124,0.000,0.000,0.000,0.000,416.248,2.459,0.000,0.000,0.542,0.542,0.87
1993,3,10,0.000,0.000,9.140,2.793,-2.815,-1.331,0.000,0.000,0.000,0.000,416.248,2.015,0.000,0.000,0.444,0.444,0.94
1993,3,11,0.000,0.000,4.274,4.726,-1.901,0.602,0.000,0.602,0.241,0.315,416.562,1.909,0.000,0.046,0.421,0.467,1.17
1993,3,12,0.000,0.000,0.000,7.051,0.400,2.927,0.000,2.927,1.172,1.529,418.091,2.817,0.000,0.226,0.621,0.847,1.23
1993,3,13,0.000,0.000,0.000,0.000,1.500,-4.124,0.060,0.000,0.000,0.000,418.031,2.308,0.000,0.000,0.509,0.509,1.13
1993,3,14,0.000,0.000,0.000,0.000,1.600,-4.124,0.090,0.000,0.000,0.000,417.941,1.892,0.000,0.000,0.417,0.417,1.02
1993,3,15,0.000,0.000,0.000,0.000,3.100,-4.124,0.100,0.000,0.000,0.000,417.841,1.550,0.000,0.000,0.342,0.342,0.99
1993,3,16,0.080,0.000,0.000,0.000,4.100,-4.044,0.170,0.000,0.000,0.000,417.671,1.270,0.000,0.000,0.280,0.280,1.10
1993,3,17,5.760,0.000,0.000,0.000,4.400,1.636,0.000,1.636,0.657,0.853,418.524,1.739,0.000,0.127,0.383,0.510,1.85
1993,3,18,0.000,0.000,0.000,0.000,8.200,-4.124,0.530,0.000,0.000,0.000,417.994,1.425,0.000,0.000,0.314,0.314,1.98
1993,3,19,0.080,0.000,0.000,0.000,7.600,-4.044,0.720,0.000,0.000,0.000,417.274,1.168,0.000,0.000,0.257,0.257,1.70
1993,3,20,0.000,0.000,0.000,0.000,5.900,-4.124,1.070,0.000,0.000,0.000,416.204,0.957,0.000,0.000,0.211,0.211,1.31
1993,3,21,0.000,0.000,0.000,0.000,7.500,-4.124,0.820,0.000,0.000,0.000,415.384,0.784,0.000,0.000,0.173,0.173,1.13
1993,3,22,3.280,0.000,0.000,0.000,5.900,-0.844,0.860,0.000,0.000,0.000,414.524,0.643,0.000,0.000,0.142,0.142,1.16
1993,3,23,11.240,0.000,0.000,0.000,4.800,7.116,0.250,7.116,2.837,3.732,418.006,3.585,0.000,0.547,0.790,1.337,1.99
1993,3,24,16.770,0.000,0.000,0.000,2.000,12.646,0.540,12.646,5.080,6.586,424.051,8.334,0.000,0.981,1.836,2.817,3.17
1993,3,25,10.500,0.000,0.000,0.000,0.100,6.376,0.730,6.376,2.595,3.279,426.601,9.517,0.000,0.502,2.097,2.598,4.31
1993,3,26,7.830,0.000,0.000,0.000,-2.000,3.706,0.500,3.706,1.517,1.896,427.997,9.352,0.000,0.293,2.061,2.354,3.01
1993,3,27,1.500,0.000,0.000,0.000,-2.400,-2.624,0.870,0.000,0.000,0.000,427.127,7.664,0.000,0.000,1.689,1.689,2.51
1993,3,28,0.290,0.000,0.000,0.000,-2.900,-3.834,1.040,0.000,0.000,0.000,426.087,6.280,0.000,0.000,1.384,1.384,1.91
1993,3,29,0.020,0.000,0.000,0.000,-2.300,-4.104,0.980,0.000,0.000,0.000,425.107,5.146,0.000,0.000,1.134,1.134,1.45
1993,3,30,0.000,0.000,0.000,0.000,-0.300,-4.124,0.780,0.000,0.000,0.000,424.327,4.217,0.000,0.000,0.929,0.929,1.21
1993,3,31,0.000,0.000,0.000,0.000,3.400,-4.124,0.770,0.000,0.000,0.000,423.557,3.456,0.000,0.000,0.761,0.761,1.20
1993,4,1,0.190,0.000,0.000,0.000,7.400,-3.934,1.420,0.000,0.000,0.000,422.137,2.832,0.000,0.000,0.624,0.624,1.74
1993,4,2,11.220,0.000,0.000,0.000,3.100,7.096,0.220,7.096,2.876,3.664,425.581,5.323,0.000,0.556,1.173,1.729,1.87
1993,4,3,3.190,0.000,0.000,0.000,3.200,-0.934,0.740,0.000,0.000,0.000,424.841,4.362,0.000,0.000,0.961,0.961,1.52
1993,4,4,5.620,0.000,0.000,0.000,2.800,1.496,0.810,1.496,0.610,0.768,424.799,4.204,0.000,0.118,0.926,1.044,1.24
1993,4,5,2.200,0.000,0.000,0.000,4.000,-1.924,1.710,0.000,0.000,0.000,423.089,3.445,0.000,0.000,0.759,0.759,1.34
1993,4,6,17.860,0.000,0.000,0.000,4.700,13.736,0.760,13.736,5.579,7.079,429.408,8.624,0.000,1.078,1.900,2.978,1.76
1993,4,7,10.890,0.000,0.000,0.000,5.100,6.766,1.540,6.766,2.786,3.441,431.309,9.887,0.000,0.539,2.178,2.717,1.71
1993,4,8,6.370,0.000,0.000,0.000,4.800,2.246,1.140,2.246,0.928,1.138,431.307,9.034,0.000,0.180,1.990,2.170,1.63
1993,4,9,0.030,0.000,0.000,0.000,6.500,-4.094,2.130,0.000,0.000,0.000,429.177,7.403,0.000,0.000,1.631,1.631,1.75
1993,4,10,2.680,0.000,0.000,0.000,7.600,-1.444,1.160,0.000,0.000,0.000,428.017,6.067,0.000,0.000,1.337,1.337,1.78
1993,4,11,8.280,0.000,0.000,0.000,4.700,4.156,1.300,4.156,1.706,2.120,428.837,6.709,0.000,0.330,1.478,1.808,2.05
1993,4,12,2.480,0.000,0.000,0.000,4.500,-1.644,1.500,0.000,0.000,0.000,427.337,5.498,0.000,0.000,1.211,1.211,1.81
1993,4,13,1.580,0.000,0.000,0.000,3.400,-2.544,1.150,0.000,0.000,0.000,426.187,4.505,0.000,0.000,0.993,0.993,1.66
1993,4,14,0.320,0.000,0.000,0.000,5.600,-3.804,2.130,0.000,0.000,0.000,424.057,3.692,0.000,0.000,0.813,0.813,1.47
1993,4,15,5.250,0.000,0.000,0.000,5.300,1.126,1.830,1.126,0.458,0.579,422.806,3.500,0.000,0.089,0.771,0.860,1.43
1993,4,16,6.800,0.000,0.000,0.000,5.200,2.676,2.090,2.676,1.086,1.380,422.096,3.999,0.000,0.210,0.881,1.091,1.95
1993,4,17,3.570,0.000,0.000,0.000,6.000,-0.554,2.060,0.000,0.000,0.000,420.036,3.277,0.000,0.000,0.722,0.722,2.26
1993,4,18,3.640,0.000,0.000,0.000,7.200,-0.484,1.590,0.000,0.000,0.000,418.446,2.685,0.000,0.000,0.592,0.592,2.17
1993,4,19,0.660,0.000,0.000,0.000,9.000,-3.464,2.220,0.000,0.000,0.000,416.226,2.200,0.000,0.000,0.485,0.485,1.94
1993,4,20,0.000,0.000,0.000,0.000,9.800,-4.124,3.150,0.000,0.000,0.000,413.076,1.803,0.000,0.000,0.397,0.397,1.65
1993,4,21,0.260,0.000,0.000,0.000,11.400,-3.864,3.320,0.000,0.000,0.000,409.756,1.478,0.000,0.000,0.326,0.326,1.45
1993,4,22,0.060,0.000,0.000,0.000,12.100,-4.064,3.520,0.000,0.000,0.000,406.236,1.211,0.000,0.000,0.267,0.267,1.30
1993,4,23,0.000,0.000,0.000,0.000,11.600,-4.124,3.360,0.000,0.000,0.000,402.876,0.992,0.000,0.000,0.219,0.219,1.18
1993,4,24,0.000,0.000,0.000,0.000,11.700,-4.124,3.730,0.000,0.000,0.000,399.146,0.813,0.000,0.000,0.179,0.179,1.05
1993,4,25,0.090,0.000,0.000,0.000,11.300,-4.034,2.480,0.000,0.000,0.000,396.666,0.666,0.000,0.000,0.147,0.147,0.94
1993,4,26,0.000,0.000,0.000,0.000,12.800,-4.124,3.240,0.000,0.000,0.000,393.426,0.546,0.000,0.000,0.120,0.120,0.92
1993,4,27,0.370,0.000,0.000,0.000,14.100,-3.754,3.580,0.000,0.000,0.000,389.846,0.447,0.000,0.000,0.099,0.099,0.90
1993,4,28,1.660,0.000,0.000,0.000,13.600,-2.464,3.520,0.000,0.000,0.000,386.326,0.367,0.000,0.000,0.081,0.081,0.86
1993,4,29,0.880,0.000,0.000,0.000,12.900,-3.244,3.290,0.000,0.000,0.000,383.036,0.300,0.000,0.000,0.066,0.066,0.87
1993,4,30,2.700,0.000,0.000,0.000,11.700,-1.424,3.090,0.000,0.000,0.000,379.946,0.246,0.000,0.000,0.054,0.054,0.86
1993,5,1,4.150,0.000,0.000,0.000,10.600,0.026,2.830,0.026,0.010,0.015,377.131,0.214,0.000,0.002,0.047,0.049,0.80
1993,5,2,5.540,0.000,0.000,0.000,10.100,1.416,2.840,1.416,0.517,0.800,375.090,0.830,0.000,0.099,0.183,0.282,0.80
